date,region,ai_tool,visits,traffic_share_percent,avg_visit_duration,pages_per_visit,bounce_rate
2023-02-01,United Kingdom,Copilot,1709331,5.85,126.0,3.06,37.95
2023-03-01,United Kingdom,Copilot,1731607,5.87,117.2,3.4,44.56
2023-04-01,United Kingdom,Copilot,1425024,5.71,123.6,2.72,38.8
2023-05-01,United Kingdom,Copilot,1656263,5.83,124.9,2.69,32.0
2023-06-01,United Kingdom,Copilot,1699516,5.85,124.9,2.94,40.5
2023-07-01,United Kingdom,Copilot,1506090,5.75,125.4,2.78,40.18
2023-08-01,United Kingdom,Copilot,1544277,5.77,122.8,3.18,37.47
2023-09-01,United Kingdom,Copilot,1478360,5.74,128.2,2.95,29.7
2023-10-01,United Kingdom,Copilot,1279029,5.64,115.6,3.08,37.1
2023-11-01,United Kingdom,Copilot,1549987,5.77,119.5,3.1,41.45
2023-12-01,United Kingdom,Copilot,1717921,5.86,126.3,2.91,43.18
2024-01-01,United Kingdom,Copilot,1654344,5.83,123.4,2.43,40.25
2024-02-01,United Kingdom,Copilot,1680306,5.84,138.0,2.64,38.95
2024-03-01,United Kingdom,Copilot,1745806,5.87,123.4,2.76,33.51
2024-04-01,United Kingdom,Copilot,2144766,6.07,130.8,4.04,45.11
2024-05-01,United Kingdom,Copilot,1915219,5.96,103.5,3.71,41.61
2024-06-01,United Kingdom,Copilot,1713928,5.86,129.8,2.76,45.97
2024-07-01,United Kingdom,Copilot,1882980,5.94,116.2,2.61,48.95
2024-08-01,United Kingdom,Copilot,1737522,5.87,130.8,2.73,31.68
2024-09-01,United Kingdom,Copilot,1450243,5.73,111.8,3.6,35.27
2024-10-01,United Kingdom,Copilot,1704837,5.85,118.2,2.89,37.73
2024-11-01,United Kingdom,Copilot,1825497,5.91,137.4,3.19,36.85
2024-12-01,United Kingdom,Copilot,1736825,5.87,129.1,2.78,39.26
2025-01-01,United Kingdom,Copilot,1942746,5.97,109.9,3.87,44.32
2025-02-01,United Kingdom,Copilot,2289879,6.14,131.0,2.95,41.81
2025-03-01,United Kingdom,Copilot,2191914,6.1,102.6,2.76,32.6
2025-04-01,United Kingdom,Copilot,1952946,5.98,119.3,2.61,35.75
2025-05-01,United Kingdom,Copilot,2350918,6.18,131.9,1.94,39.78
2025-06-01,United Kingdom,Copilot,2191057,6.1,129.9,2.51,38.63
2025-07-01,United Kingdom,Copilot,1980287,5.99,136.0,3.39,30.49
2025-08-01,United Kingdom,Copilot,1899464,5.95,130.3,3.71,33.37
2025-09-01,United Kingdom,Copilot,1838916,5.92,109.7,3.11,41.57
2025-10-01,United Kingdom,Copilot,2047926,6.02,117.9,2.14,46.82
2025-11-01,United Kingdom,Copilot,2043215,6.02,100.4,3.17,40.92
2025-12-01,United Kingdom,Copilot,2221723,6.11,102.2,3.02,41.63
2026-01-01,United Kingdom,Copilot,2447443,6.22,122.1,2.68,38.5
2026-02-01,United Kingdom,Copilot,2476898,6.24,123.4,3.01,37.53
2026-03-01,United Kingdom,Copilot,2266251,6.13,125.2,3.16,36.54
2026-04-01,United Kingdom,Copilot,2326681,6.16,123.1,2.61,36.77
2026-05-01,United Kingdom,Copilot,2553970,6.28,106.7,3.47,36.41
2026-06-01,United Kingdom,Copilot,2527089,6.26,109.8,2.76,35.28
2019-01-01,United Kingdom,Perplexity,126865,5.06,103.9,3.5,36.01
2019-02-01,United Kingdom,Perplexity,349622,5.17,106.1,3.62,40.58
2019-03-01,United Kingdom,Perplexity,110440,5.06,114.8,2.89,44.28
2019-04-01,United Kingdom,Perplexity,476165,5.24,114.7,2.89,38.17
2019-05-01,United Kingdom,Perplexity,79776,5.04,111.0,3.33,50.23
2019-06-01,United Kingdom,Perplexity,177135,5.09,135.6,2.59,39.25
2019-07-01,United Kingdom,Perplexity,357132,5.18,136.2,2.87,48.59
2019-08-01,United Kingdom,Perplexity,199307,5.1,111.3,3.0,43.45
2019-09-01,United Kingdom,Perplexity,453708,5.23,118.8,2.92,35.27
2019-10-01,United Kingdom,Perplexity,54110,5.03,131.6,2.4,33.94
2019-11-01,United Kingdom,Perplexity,404325,5.2,129.4,2.75,33.13
2019-12-01,United Kingdom,Perplexity,291741,5.15,122.5,3.53,43.35
2020-01-01,United Kingdom,Perplexity,357544,5.18,139.8,2.74,34.53
2020-02-01,United Kingdom,Perplexity,476307,5.24,115.8,3.2,38.97
2020-03-01,United Kingdom,Perplexity,522244,5.26,132.6,2.69,43.74
2020-04-01,United Kingdom,Perplexity,601387,5.3,114.0,2.83,45.65
2020-05-01,United Kingdom,Perplexity,337510,5.17,123.4,2.8,47.84
2020-06-01,United Kingdom,Perplexity,536340,5.27,97.5,3.14,41.94
2020-07-01,United Kingdom,Perplexity,734129,5.37,114.9,3.27,37.51
2020-08-01,United Kingdom,Perplexity,494416,5.25,133.3,3.22,46.95
2020-09-01,United Kingdom,Perplexity,331880,5.17,121.1,2.9,35.09
2020-10-01,United Kingdom,Perplexity,481955,5.24,122.5,2.9,44.29
2020-11-01,United Kingdom,Perplexity,364328,5.18,112.2,2.86,39.66
2020-12-01,United Kingdom,Perplexity,492814,5.25,126.4,3.36,37.54
2021-01-01,United Kingdom,Perplexity,668868,5.33,127.0,2.97,34.49
2021-02-01,United Kingdom,Perplexity,771745,5.39,112.2,2.63,47.79
2021-03-01,United Kingdom,Perplexity,712730,5.36,111.1,2.5,38.66
2021-04-01,United Kingdom,Perplexity,1083640,5.54,140.7,2.16,37.33
2021-05-01,United Kingdom,Perplexity,738959,5.37,122.0,2.9,54.72
2021-06-01,United Kingdom,Perplexity,842882,5.42,131.4,3.29,35.77
2021-07-01,United Kingdom,Perplexity,811069,5.41,105.7,3.61,34.99
2021-08-01,United Kingdom,Perplexity,717186,5.36,99.8,3.19,46.67
2021-09-01,United Kingdom,Perplexity,619641,5.31,109.7,2.47,37.66
2021-10-01,United Kingdom,Perplexity,724629,5.36,133.5,2.93,46.06
2021-11-01,United Kingdom,Perplexity,770805,5.39,117.5,3.05,40.6
2021-12-01,United Kingdom,Perplexity,1086933,5.54,107.7,3.5,38.73
2022-01-01,United Kingdom,Perplexity,849416,5.42,137.1,2.98,35.08
2022-02-01,United Kingdom,Perplexity,1114374,5.56,122.0,3.19,41.08
2022-03-01,United Kingdom,Perplexity,1231617,5.62,126.2,3.02,37.94
2022-04-01,United Kingdom,Perplexity,1280559,5.64,133.7,2.93,38.37
2022-05-01,United Kingdom,Perplexity,960808,5.48,114.9,3.26,42.25
2022-06-01,United Kingdom,Perplexity,1285618,5.64,124.9,3.67,43.66
2022-07-01,United Kingdom,Perplexity,1047232,5.52,123.6,2.98,37.2
2022-08-01,United Kingdom,Perplexity,842578,5.42,121.5,2.59,38.69
2022-09-01,United Kingdom,Perplexity,1291694,5.65,113.1,2.64,36.85
2022-10-01,United Kingdom,Perplexity,1232480,5.62,115.4,3.54,36.64
2022-11-01,United Kingdom,Perplexity,1044882,5.52,117.3,2.72,43.68
2022-12-01,United Kingdom,Perplexity,1111048,5.56,113.1,3.33,47.95
2023-01-01,United Kingdom,Perplexity,1184430,5.59,121.2,3.43,36.5
2023-02-01,United Kingdom,Perplexity,1304426,5.65,113.6,3.17,40.6
2023-03-01,United Kingdom,Perplexity,1266760,5.63,118.0,2.97,42.64
2023-04-01,United Kingdom,Perplexity,1552896,5.78,99.2,3.61,44.47
2023-05-01,United Kingdom,Perplexity,1834859,5.92,122.9,2.77,45.59
2023-06-01,United Kingdom,Perplexity,1043098,5.52,127.0,2.72,38.32
2023-07-01,United Kingdom,Perplexity,1414760,5.71,125.9,2.7,40.78
2023-08-01,United Kingdom,Perplexity,1095256,5.55,111.4,2.64,35.5
2023-09-01,United Kingdom,Perplexity,1547024,5.77,108.5,3.32,38.98
2023-10-01,United Kingdom,Perplexity,1309083,5.65,117.1,2.63,32.57
2023-11-01,United Kingdom,Perplexity,1254040,5.63,124.2,2.91,33.24
2023-12-01,United Kingdom,Perplexity,1578520,5.79,112.7,3.2,49.61
2024-01-01,United Kingdom,Perplexity,1411524,5.71,119.0,2.88,41.37
2024-02-01,United Kingdom,Perplexity,1787134,5.89,114.7,2.9,44.15
2024-03-01,United Kingdom,Perplexity,1670618,5.84,127.0,2.92,43.41
2024-04-01,United Kingdom,Perplexity,2223566,6.11,114.5,3.37,38.48
2024-05-01,United Kingdom,Perplexity,1495453,5.75,135.6,2.78,42.23
2024-06-01,United Kingdom,Perplexity,1682926,5.84,129.3,2.35,42.81
2024-07-01,United Kingdom,Perplexity,1694925,5.85,114.0,1.7,42.74
2024-08-01,United Kingdom,Perplexity,1619535,5.81,122.6,3.2,39.1
2024-09-01,United Kingdom,Perplexity,1523925,5.76,134.7,2.87,34.51
2024-10-01,United Kingdom,Perplexity,1237220,5.62,118.9,2.87,47.45
2024-11-01,United Kingdom,Perplexity,1524842,5.76,136.2,2.94,51.87
2024-12-01,United Kingdom,Perplexity,1593287,5.8,113.5,3.13,34.17
2025-01-01,United Kingdom,Perplexity,1849467,5.92,114.5,2.46,42.14
2025-02-01,United Kingdom,Perplexity,1864782,5.93,137.4,3.94,47.13
2025-03-01,United Kingdom,Perplexity,1841970,5.92,106.1,3.42,43.36
2025-04-01,United Kingdom,Perplexity,2039130,6.02,107.4,2.94,42.32
2025-05-01,United Kingdom,Perplexity,1999169,6.0,125.4,3.39,50.38
2025-06-01,United Kingdom,Perplexity,1810859,5.91,120.2,3.06,38.42
2025-07-01,United Kingdom,Perplexity,1748226,5.87,119.9,3.46,48.08
2025-08-01,United Kingdom,Perplexity,1921536,5.96,140.2,3.01,45.33
2025-09-01,United Kingdom,Perplexity,1729029,5.86,124.5,2.22,38.99
2025-10-01,United Kingdom,Perplexity,1720671,5.86,113.1,3.04,39.2
2025-11-01,United Kingdom,Perplexity,1798349,5.9,135.1,2.4,39.5
2025-12-01,United Kingdom,Perplexity,1901680,5.95,136.5,3.16,39.84
2026-01-01,United Kingdom,Perplexity,2363333,6.18,100.5,2.7,41.77
2026-02-01,United Kingdom,Perplexity,1998630,6.0,113.2,3.29,36.91
2026-03-01,United Kingdom,Perplexity,2504768,6.25,125.4,3.77,41.76
2026-04-01,United Kingdom,Perplexity,2487442,6.24,138.1,3.26,45.28
2026-05-01,United Kingdom,Perplexity,2202971,6.1,123.8,2.7,39.71
2026-06-01,United Kingdom,Perplexity,2035034,6.02,98.1,2.49,38.69
2019-01-01,United Kingdom,Claude,99894,5.05,103.6,2.81,38.74
2019-02-01,United Kingdom,Claude,135845,5.07,115.9,2.63,47.52
2019-03-01,United Kingdom,Claude,34298,5.02,98.7,3.43,42.85
2019-04-01,United Kingdom,Claude,224941,5.11,114.9,2.71,36.27
2019-05-01,United Kingdom,Claude,308758,5.15,118.8,2.96,41.71
2019-06-01,United Kingdom,Claude,68021,5.03,132.3,3.58,34.48
2019-07-01,United Kingdom,Claude,351953,5.18,134.2,3.14,41.25
2019-08-01,United Kingdom,Claude,58118,5.03,121.3,3.02,43.21
2019-09-01,United Kingdom,Claude,0,5.0,110.2,3.17,32.11
2019-10-01,United Kingdom,Claude,306375,5.15,140.0,3.05,40.81
2019-11-01,United Kingdom,Claude,587999,5.29,106.4,2.9,36.05
2019-12-01,United Kingdom,Claude,396485,5.2,116.3,3.11,46.55
2020-01-01,United Kingdom,Claude,236666,5.12,122.5,3.66,35.64
2020-02-01,United Kingdom,Claude,385582,5.19,119.3,3.29,37.98
2020-03-01,United Kingdom,Claude,313676,5.16,127.4,2.78,48.7
2020-04-01,United Kingdom,Claude,383849,5.19,110.9,2.88,39.87
2020-05-01,United Kingdom,Claude,480924,5.24,106.3,2.84,33.78
2020-06-01,United Kingdom,Claude,593387,5.3,115.0,3.39,46.25
2020-07-01,United Kingdom,Claude,311256,5.16,128.5,2.75,41.74
2020-08-01,United Kingdom,Claude,339983,5.17,113.7,3.2,44.2
2020-09-01,United Kingdom,Claude,577909,5.29,120.5,2.2,36.81
2020-10-01,United Kingdom,Claude,211560,5.11,119.1,2.79,35.74
2020-11-01,United Kingdom,Claude,823789,5.41,124.6,2.66,46.41
2020-12-01,United Kingdom,Claude,645976,5.32,112.8,3.65,39.73
2021-01-01,United Kingdom,Claude,634457,5.32,116.8,2.95,36.0
2021-02-01,United Kingdom,Claude,694728,5.35,118.5,3.75,38.78
2021-03-01,United Kingdom,Claude,742773,5.37,108.4,3.15,47.78
2021-04-01,United Kingdom,Claude,851065,5.43,116.1,2.96,38.76
2021-05-01,United Kingdom,Claude,803439,5.4,109.6,3.0,41.88
2021-06-01,United Kingdom,Claude,864176,5.43,127.1,2.93,37.39
2021-07-01,United Kingdom,Claude,660781,5.33,110.0,2.63,37.98
2021-08-01,United Kingdom,Claude,996578,5.5,122.8,2.78,38.62
2021-09-01,United Kingdom,Claude,722136,5.36,115.1,3.37,34.74
2021-10-01,United Kingdom,Claude,822549,5.41,129.1,2.53,37.52
2021-11-01,United Kingdom,Claude,782572,5.39,104.5,3.43,44.2
2021-12-01,United Kingdom,Claude,1006443,5.5,105.1,3.05,43.75
2022-01-01,United Kingdom,Claude,1062783,5.53,130.5,3.53,41.39
2022-02-01,United Kingdom,Claude,967005,5.48,100.1,3.44,35.82
2022-03-01,United Kingdom,Claude,848820,5.42,116.3,3.01,36.5
2022-04-01,United Kingdom,Claude,1183374,5.59,131.2,2.48,46.47
2022-05-01,United Kingdom,Claude,983629,5.49,125.6,2.94,43.05
2022-06-01,United Kingdom,Claude,1219501,5.61,123.3,3.15,43.19
2022-07-01,United Kingdom,Claude,970491,5.49,126.2,3.51,45.13
2022-08-01,United Kingdom,Claude,857994,5.43,128.8,3.09,36.2
2022-09-01,United Kingdom,Claude,1155787,5.58,121.4,2.69,40.15
2022-10-01,United Kingdom,Claude,987583,5.49,115.9,2.59,48.13
2022-11-01,United Kingdom,Claude,993763,5.5,127.4,3.62,44.62
2022-12-01,United Kingdom,Claude,1126123,5.56,116.5,2.97,40.46
2023-01-01,United Kingdom,Claude,1104536,5.55,130.0,2.77,45.51
2023-02-01,United Kingdom,Claude,1137651,5.57,123.5,2.35,32.66
2023-03-01,United Kingdom,Claude,1395258,5.7,110.9,3.24,44.85
2023-04-01,United Kingdom,Claude,1318087,5.66,121.4,2.58,31.68
2023-05-01,United Kingdom,Claude,1469570,5.73,120.9,3.0,46.81
2023-06-01,United Kingdom,Claude,1259784,5.63,115.7,2.59,35.92
2023-07-01,United Kingdom,Claude,1237754,5.62,136.7,2.98,39.09
2023-08-01,United Kingdom,Claude,1307199,5.65,129.7,3.43,35.1
2023-09-01,United Kingdom,Claude,1381439,5.69,113.5,3.41,29.54
2023-10-01,United Kingdom,Claude,1432659,5.72,121.4,2.23,41.07
2023-11-01,United Kingdom,Claude,1373574,5.69,127.2,3.16,41.69
2023-12-01,United Kingdom,Claude,1238517,5.62,121.4,2.55,33.11
2024-01-01,United Kingdom,Claude,1435670,5.72,126.2,3.15,45.78
2024-02-01,United Kingdom,Claude,1447242,5.72,125.6,2.78,40.53
2024-03-01,United Kingdom,Claude,1525361,5.76,116.7,2.38,43.9
2024-04-01,United Kingdom,Claude,1696709,5.85,117.5,3.37,34.77
2024-05-01,United Kingdom,Claude,1831333,5.92,117.0,3.75,48.09
2024-06-01,United Kingdom,Claude,1910302,5.96,114.8,2.42,40.71
2024-07-01,United Kingdom,Claude,1560258,5.78,120.8,3.0,41.81
2024-08-01,United Kingdom,Claude,1534511,5.77,96.4,2.81,49.02
2024-09-01,United Kingdom,Claude,1438864,5.72,130.4,2.8,41.48
2024-10-01,United Kingdom,Claude,1384336,5.69,114.9,2.46,43.72
2024-11-01,United Kingdom,Claude,1628382,5.81,111.8,3.39,43.56
2024-12-01,United Kingdom,Claude,1434278,5.72,114.4,3.98,39.73
2025-01-01,United Kingdom,Claude,1914893,5.96,115.6,3.16,42.49
2025-02-01,United Kingdom,Claude,1638024,5.82,128.5,2.53,40.96
2025-03-01,United Kingdom,Claude,2157313,6.08,126.2,3.19,31.03
2025-04-01,United Kingdom,Claude,1971761,5.99,120.6,3.45,40.26
2025-05-01,United Kingdom,Claude,2178801,6.09,135.9,3.16,38.99
2025-06-01,United Kingdom,Claude,1787910,5.89,102.6,2.76,31.66
2025-07-01,United Kingdom,Claude,2009333,6.0,130.0,2.42,35.85
2025-08-01,United Kingdom,Claude,1714944,5.86,106.1,3.6,40.16
2025-09-01,United Kingdom,Claude,1492051,5.75,104.6,2.87,38.21
2025-10-01,United Kingdom,Claude,1366421,5.68,113.8,3.48,37.8
2025-11-01,United Kingdom,Claude,1757042,5.88,122.5,3.85,37.3
2025-12-01,United Kingdom,Claude,1871378,5.94,140.2,2.85,45.73
2026-01-01,United Kingdom,Claude,2023353,6.01,113.3,2.75,52.27
2026-02-01,United Kingdom,Claude,2153617,6.08,104.7,2.33,34.43
2026-03-01,United Kingdom,Claude,2153537,6.08,135.9,2.96,28.52
2026-04-01,United Kingdom,Claude,2104433,6.05,128.6,3.37,48.56
2026-05-01,United Kingdom,Claude,2566857,6.28,135.5,2.79,33.68
2026-06-01,United Kingdom,Claude,2310985,6.16,122.5,2.68,34.81
2019-01-01,United Kingdom,DeepSeek,0,5.0,128.4,3.44,38.74
2019-02-01,United Kingdom,DeepSeek,180932,5.09,122.2,3.68,41.69
2019-03-01,United Kingdom,DeepSeek,323533,5.16,134.9,2.23,42.27
2019-04-01,United Kingdom,DeepSeek,33575,5.02,120.5,2.98,45.04
2019-05-01,United Kingdom,DeepSeek,0,5.0,108.7,2.61,40.43
2019-06-01,United Kingdom,DeepSeek,73823,5.04,133.5,3.71,42.55
2019-07-01,United Kingdom,DeepSeek,84730,5.04,124.2,2.78,39.91
2019-08-01,United Kingdom,DeepSeek,275604,5.14,94.7,2.6,39.77
2019-09-01,United Kingdom,DeepSeek,305994,5.15,116.3,2.42,48.89
2019-10-01,United Kingdom,DeepSeek,456758,5.23,135.1,3.35,40.55
2019-11-01,United Kingdom,DeepSeek,0,5.0,113.0,3.26,44.14
2019-12-01,United Kingdom,DeepSeek,452028,5.23,130.8,3.15,35.16
2020-01-01,United Kingdom,DeepSeek,177092,5.09,125.4,3.81,45.7
2020-02-01,United Kingdom,DeepSeek,150788,5.08,112.2,2.27,48.33
2020-03-01,United Kingdom,DeepSeek,348773,5.17,123.0,3.47,42.43
2020-04-01,United Kingdom,DeepSeek,414877,5.21,111.1,3.14,35.04
2020-05-01,United Kingdom,DeepSeek,336310,5.17,108.5,3.0,37.32
2020-06-01,United Kingdom,DeepSeek,347002,5.17,111.3,2.56,37.27
2020-07-01,United Kingdom,DeepSeek,334420,5.17,125.3,2.85,39.54
2020-08-01,United Kingdom,DeepSeek,297626,5.15,133.6,2.79,40.06
2020-09-01,United Kingdom,DeepSeek,622035,5.31,110.9,3.04,36.42
2020-10-01,United Kingdom,DeepSeek,198309,5.1,120.8,2.7,33.63
2020-11-01,United Kingdom,DeepSeek,665451,5.33,126.9,2.46,38.93
2020-12-01,United Kingdom,DeepSeek,697255,5.35,127.8,2.73,42.11
2021-01-01,United Kingdom,DeepSeek,300420,5.15,111.1,2.98,36.91
2021-02-01,United Kingdom,DeepSeek,777700,5.39,131.7,3.33,40.83
2021-03-01,United Kingdom,DeepSeek,641756,5.32,106.2,3.28,42.65
2021-04-01,United Kingdom,DeepSeek,906988,5.45,119.0,3.19,47.66
2021-05-01,United Kingdom,DeepSeek,706911,5.35,127.4,2.89,31.99
2021-06-01,United Kingdom,DeepSeek,661302,5.33,109.4,3.22,38.73
2021-07-01,United Kingdom,DeepSeek,608047,5.3,124.2,3.37,41.69
2021-08-01,United Kingdom,DeepSeek,768600,5.38,123.2,2.84,37.08
2021-09-01,United Kingdom,DeepSeek,949218,5.47,106.5,3.12,34.89
2021-10-01,United Kingdom,DeepSeek,873241,5.44,118.8,2.9,39.8
2021-11-01,United Kingdom,DeepSeek,606277,5.3,116.0,3.34,44.92
2021-12-01,United Kingdom,DeepSeek,498905,5.25,118.6,2.99,41.24
2022-01-01,United Kingdom,DeepSeek,580111,5.29,120.0,3.02,44.21
2022-02-01,United Kingdom,DeepSeek,894635,5.45,109.7,2.55,50.55
2022-03-01,United Kingdom,DeepSeek,1167964,5.58,100.6,2.65,43.45
2022-04-01,United Kingdom,DeepSeek,1161541,5.58,129.6,3.12,40.72
2022-05-01,United Kingdom,DeepSeek,1283643,5.64,127.8,3.08,35.8
2022-06-01,United Kingdom,DeepSeek,916289,5.46,114.9,2.91,37.7
2022-07-01,United Kingdom,DeepSeek,1136154,5.57,128.2,3.31,44.11
2022-08-01,United Kingdom,DeepSeek,1037528,5.52,128.1,3.6,43.09
2022-09-01,United Kingdom,DeepSeek,933173,5.47,112.2,3.32,29.03
2022-10-01,United Kingdom,DeepSeek,932697,5.47,117.6,2.94,34.57
2022-11-01,United Kingdom,DeepSeek,1043319,5.52,120.8,2.97,38.34
2022-12-01,United Kingdom,DeepSeek,1027476,5.51,96.2,2.77,46.33
2023-01-01,United Kingdom,DeepSeek,1256696,5.63,118.6,2.5,35.62
2023-02-01,United Kingdom,DeepSeek,1209785,5.6,122.2,2.67,43.46
2023-03-01,United Kingdom,DeepSeek,1076334,5.54,123.9,3.07,47.76
2023-04-01,United Kingdom,DeepSeek,1447051,5.72,127.6,2.24,40.82
2023-05-01,United Kingdom,DeepSeek,1623001,5.81,121.1,3.48,39.51
2023-06-01,United Kingdom,DeepSeek,1522810,5.76,125.9,3.74,40.64
2023-07-01,United Kingdom,DeepSeek,1146497,5.57,113.2,3.46,27.9
2023-08-01,United Kingdom,DeepSeek,1428143,5.71,120.6,3.42,37.3
2023-09-01,United Kingdom,DeepSeek,1053873,5.53,125.4,3.09,36.9
2023-10-01,United Kingdom,DeepSeek,1106452,5.55,110.6,3.95,47.5
2023-11-01,United Kingdom,DeepSeek,1100806,5.55,144.7,2.82,36.21
2023-12-01,United Kingdom,DeepSeek,1303929,5.65,128.6,3.31,42.72
2024-01-01,United Kingdom,DeepSeek,1463167,5.73,123.3,3.31,34.67
2024-02-01,United Kingdom,DeepSeek,1377313,5.69,122.3,3.43,38.41
2024-03-01,United Kingdom,DeepSeek,1255928,5.63,124.7,2.48,44.78
2024-04-01,United Kingdom,DeepSeek,1647438,5.82,130.2,3.01,47.58
2024-05-01,United Kingdom,DeepSeek,1753332,5.88,99.6,3.19,29.97
2024-06-01,United Kingdom,DeepSeek,1751672,5.88,128.4,3.35,38.06
2024-07-01,United Kingdom,DeepSeek,1236452,5.62,103.3,3.37,43.9
2024-08-01,United Kingdom,DeepSeek,1179147,5.59,118.9,3.11,44.41
2024-09-01,United Kingdom,DeepSeek,1452845,5.73,113.1,3.09,45.92
2024-10-01,United Kingdom,DeepSeek,1206065,5.6,138.1,3.12,38.19
2024-11-01,United Kingdom,DeepSeek,1476890,5.74,112.2,2.74,43.03
2024-12-01,United Kingdom,DeepSeek,1407925,5.7,126.4,3.15,40.61
2025-01-01,United Kingdom,DeepSeek,1363663,5.68,129.5,2.71,43.59
2025-02-01,United Kingdom,DeepSeek,1859681,5.93,123.8,3.09,35.41
2025-03-01,United Kingdom,DeepSeek,1834216,5.92,125.8,3.32,35.64
2025-04-01,United Kingdom,DeepSeek,2035013,6.02,117.5,2.91,43.29
2025-05-01,United Kingdom,DeepSeek,1978887,5.99,118.4,3.75,46.17
2025-06-01,United Kingdom,DeepSeek,1971302,5.99,142.4,2.76,35.52
2025-07-01,United Kingdom,DeepSeek,1783391,5.89,131.2,3.42,35.96
2025-08-01,United Kingdom,DeepSeek,1291901,5.65,115.1,2.88,45.24
2025-09-01,United Kingdom,DeepSeek,1314157,5.66,115.8,3.18,37.74
2025-10-01,United Kingdom,DeepSeek,1627428,5.81,147.7,2.81,34.22
2025-11-01,United Kingdom,DeepSeek,1732530,5.87,107.8,3.44,45.18
2025-12-01,United Kingdom,DeepSeek,1670596,5.84,114.3,3.28,42.47
2026-01-01,United Kingdom,DeepSeek,1656410,5.83,111.6,2.9,36.45
2026-02-01,United Kingdom,DeepSeek,2440528,6.22,131.1,3.09,38.32
2026-03-01,United Kingdom,DeepSeek,2043572,6.02,114.4,3.12,36.09
2026-04-01,United Kingdom,DeepSeek,2644614,6.32,131.6,3.0,51.96
2026-05-01,United Kingdom,DeepSeek,2106544,6.05,131.3,3.1,43.72
2026-06-01,United Kingdom,DeepSeek,2136003,6.07,116.7,3.63,45.34
2019-01-01,United Kingdom,Grok,29135,5.01,110.7,3.76,44.91
2019-02-01,United Kingdom,Grok,76744,5.04,121.2,3.42,41.1
2019-03-01,United Kingdom,Grok,10015,5.01,119.9,3.01,42.86
2019-04-01,United Kingdom,Grok,16909,5.01,124.1,2.78,43.22
2019-05-01,United Kingdom,Grok,435557,5.22,134.6,2.39,32.13
2019-06-01,United Kingdom,Grok,53098,5.03,116.0,3.53,50.04
2019-07-01,United Kingdom,Grok,74975,5.04,121.8,3.06,41.67
2019-08-01,United Kingdom,Grok,230337,5.12,135.0,2.49,31.57
2019-09-01,United Kingdom,Grok,348412,5.17,116.2,2.77,33.46
2019-10-01,United Kingdom,Grok,147657,5.07,120.2,3.36,42.64
2019-11-01,United Kingdom,Grok,473637,5.24,134.1,3.46,41.38
2019-12-01,United Kingdom,Grok,32265,5.02,135.6,2.74,44.55
2020-01-01,United Kingdom,Grok,332260,5.17,130.6,3.08,36.05
2020-02-01,United Kingdom,Grok,442547,5.22,127.0,2.95,36.02
2020-03-01,United Kingdom,Grok,375060,5.19,107.4,4.03,38.38
2020-04-01,United Kingdom,Grok,135581,5.07,122.4,2.8,47.27
2020-05-01,United Kingdom,Grok,377428,5.19,117.6,2.89,41.07
2020-06-01,United Kingdom,Grok,592825,5.3,135.4,3.26,41.23
2020-07-01,United Kingdom,Grok,298096,5.15,115.2,2.46,41.11
2020-08-01,United Kingdom,Grok,439597,5.22,135.4,2.78,34.35
2020-09-01,United Kingdom,Grok,483382,5.24,121.8,3.55,43.42
2020-10-01,United Kingdom,Grok,401640,5.2,122.8,3.48,38.38
2020-11-01,United Kingdom,Grok,518700,5.26,117.3,3.11,35.96
2020-12-01,United Kingdom,Grok,530305,5.27,133.5,2.59,36.72
2021-01-01,United Kingdom,Grok,584713,5.29,133.7,3.2,33.76
2021-02-01,United Kingdom,Grok,760904,5.38,112.9,2.73,38.06
2021-03-01,United Kingdom,Grok,777244,5.39,116.7,2.41,33.88
2021-04-01,United Kingdom,Grok,724068,5.36,116.8,2.67,43.0
2021-05-01,United Kingdom,Grok,843924,5.42,119.2,2.81,47.44
2021-06-01,United Kingdom,Grok,821701,5.41,132.9,2.69,36.63
2021-07-01,United Kingdom,Grok,665135,5.33,113.5,3.07,41.49
2021-08-01,United Kingdom,Grok,732573,5.37,131.0,2.91,40.71
2021-09-01,United Kingdom,Grok,824799,5.41,118.0,3.73,35.01
2021-10-01,United Kingdom,Grok,859432,5.43,114.6,3.09,35.32
2021-11-01,United Kingdom,Grok,545378,5.27,120.4,2.79,39.57
2021-12-01,United Kingdom,Grok,610644,5.31,122.1,2.33,36.28
2022-01-01,United Kingdom,Grok,830211,5.42,123.3,2.41,39.94
2022-02-01,United Kingdom,Grok,901202,5.45,135.1,3.21,40.57
2022-03-01,United Kingdom,Grok,1251665,5.63,129.0,3.34,36.95
2022-04-01,United Kingdom,Grok,996313,5.5,120.2,2.58,43.9
2022-05-01,United Kingdom,Grok,625966,5.31,109.6,4.07,36.99
2022-06-01,United Kingdom,Grok,985327,5.49,115.6,2.81,42.51
2022-07-01,United Kingdom,Grok,924766,5.46,116.4,2.88,44.22
2022-08-01,United Kingdom,Grok,838980,5.42,115.1,3.82,40.56
2022-09-01,United Kingdom,Grok,860164,5.43,124.8,3.0,39.99
2022-10-01,United Kingdom,Grok,1080637,5.54,124.0,2.74,46.61
2022-11-01,United Kingdom,Grok,744863,5.37,112.9,2.94,38.59
